Dev_log2_enrichment	Hk_log2_enrichment
-0.64385619	-1.64385619
3.493408563	3.279283757
-0.912376134	-0.019291338
-0.873276316	0.422179568
3.544320517	2.736965594
-0.921612101	-0.098489864
0.878984599	0.101377021
-0.314037308	1.954451527
2.063193827	2.425763906
1.703606997	1.652076697
2.359730128	2.631032149
1.222392421	1.0
0.257797758	0.60572106
0.724992953	0.403064858
2.824022328	1.421923885
1.504304838	0.182376742
5.080919996	2.943416472
1.657445254	2.101051906
2.338416218	3.833180909
4.129283017	3.64385619
5.544320516	5.321928095
-0.57531233	0.803199293
-1.594548549	-1.916476646
-0.280956315	0.619508013
2.395928676	2.243925583
-1.979568098	-0.072677505
-0.472487771	0.849440324
0.152003093	1.152003093
1.736965594	1.084888897
3.736965594	3.0
-0.230854	-1.996388749
-1.638073835	-1.178642219
1.255838904	1.577766999
0.277533975	0.95560588
-0.017921908	0.567040592
1.934904972	2.041820176
2.05246742	2.620151929
1.888968688	1.152003093
1.519734878	0.782769284
3.166649869	2.707218251
-0.175258446	1.146669649
5.57718515	5.596550475
-1.769066437	-1.032100843
3.910114497	3.775184917
-0.662965014	-0.373458395
5.321928095	4.822357086
1.810966176	2.658963082
-0.312277924	-0.518728803
0.878984599	1.878984599
4.032421477	4.184424571
-0.361768359	-1.098733954
0.900464327	1.678071905
4.479469372	4.013805799
1.805352569	0.635427567
3.38332864	2.383328639
-0.121015401	0.686339521
3.869415891	4.145050333
1.849440324	1.112474729
2.805352569	3.027744991
-1.241840183	-1.563768278
2.065588342	1.89566334
-1.01346226	-0.691534166
2.707218251	2.514573173
0.384980265	-1.277984747
3.567040592	4.304006187
1.321928095	1.781359714
3.672835257	1.672835257
2.395928676	3.243925583
-0.564784619	0.757143476
1.206450878	1.0
-1.277984747	-1.693022244
-0.532940289	-0.725585366
2.080919995	1.791413378
2.302028537	1.717066037
1.69743723	0.434402824
2.514573173	3.602036014
3.537656786	2.952694285
2.781359714	3.022367813
2.079853308	3.838845208
1.736965594	1.321928095
1.982078092	3.68251781
-1.212050478	-0.797012979
0.961446759	0.376484258
-1.302562771	-1.71760027
-0.523561956	-0.301169535
1.213403638	4.213403638
2.166649869	1.514573173
4.455194626	3.827163403
-2.125155132	-0.424715414
2.094122177	1.168122759
-1.171927353	-2.171927356
4.753644336	4.355094959
-2.403722186	-0.988684686
0.678071905	-1.906890594
0.531851165	2.116813665
1.112474729	1.597901556
1.683327631	0.545824107
2.175086706	2.104697379
1.034061836	1.375098754
-1.596935144	-1.234365063
-2.129283014	-1.392317423
2.767339243	1.767339243
3.4639471	4.164386818
5.416564969	4.79683705
1.183514066	2.22304243
0.938223803	1.108148804
2.415037499	3.584962501
4.271302022	4.164386818
3.767339244	2.352301744
6.239465935	5.852442812
3.0	3.169925001
-0.258734268	-1.481126691
0.678071905	-0.321928095
1.134301092	-0.03562391
1.473931188	1.152003093
0.006023787	-0.257010618
0.621488376	1.943416472
2.352301744	0.767339244
0.444183845	-0.292781749
-0.498250867	1.309104054
-1.304997698	-0.430528581
0.081613765	-0.655351828
1.919829651	1.112474729
3.596103059	3.355094959
0.299560282	0.621488376
4.736965594	5.321928095
0.729471058	1.314433558
3.965784285	2.491853096
2.120294234	1.383328639
2.830074999	1.152003093
2.0	1.415037499
0.906890596	1.321928095
1.403064858	-0.011972642
-1.625270488	-0.362236083
2.885288341	2.671163536
5.206450877	4.206450877
0.946133128	-0.992466327
1.024247546	2.439285046
2.175086706	2.367731785
1.686339521	1.96644744
3.662965013	3.874469118
1.415037499	2.0
3.321928095	3.4150375
-2.227535722	0.274964616
-1.696735752	-1.28169825
1.910994994	0.036525877
-2.633237446	-1.758768324
4.795859283	4.544320516
-0.314696525	1.492658397
1.921997488	1.337034987
-0.808439247	-1.596935144
0.678071905	-0.321928095
2.120294234	2.96829114
1.234465253	0.819427754
2.395928676	0.810966176
-1.765534747	-2.765534742
0.514573173	0.251538766
3.007819504	3.046293652
-0.401687945	-2.064652957
-2.095924418	-0.832890014
-0.809227336	-0.268658955
0.367731785	0.952694285
7.736965594	6.321928095
2.692177672	1.482724307
3.447458977	0.862496476
-3.515174168	-1.930211667
3.497014801	3.27462238
2.891940254	3.043943348
0.60572106	-0.201633862
1.612976877	-0.087462841
0.514573173	-0.222392422
1.570187148	1.290079229
1.264477822	-0.25009535
0.304006187	1.069540933
1.878009476	0.960471636
0.580461109	2.039892727
0.890878278	1.083523356
1.178970141	0.59400764
5.584962501	5.321928095
3.234465254	2.819427754
-2.131342538	-1.131342538
0.781359714	-0.35614381
1.220390068	0.220390069
0.597035333	0.012072832
1.321928095	1.152003093
1.175086706	1.537656786
0.041157325	-0.373880175
3.152003093	6.267480311
-1.296457407	-0.711494906
0.083523356	-0.916476643
2.321928095	2.736965594
1.649502753	1.234465253
3.120294234	2.383328639
0.327574658	-0.350497248
3.206450878	4.206450877
0.112474729	1.849440324
2.33198176	2.621488377
0.434402824	0.112474729
0.473931188	0.736965594
-1.181897643	-0.596935142
1.206450878	1.943416472
1.317426703	0.695938326
5.321928095	4.491853096
3.112474729	4.636036685
3.144389909	3.506959988
2.498805857	2.88582898
-1.266370118	-2.114367026
2.277533975	4.736965594
-0.895856545	-1.381283374
4.123988718	2.036525876
3.567040592	2.888968688
0.649502753	0.234465253
2.383328639	1.96829114
0.985955264	1.190313763
1.929610672	3.251538767
-0.144046369	-0.881011965
-0.519374158	-0.782408565
0.96941168	1.621488377
2.678071905	3.847996907
-1.282933964	-0.060541541
4.282399731	4.019365325
3.984893107	1.321928095
2.64385619	2.022367813
4.881355503	4.395928676
0.621488376	-0.757023247
-1.094718656	-0.317111079
2.860023991	1.038994132
-0.612745657	-0.197708158
-0.544320516	1.040641984
1.377069649	1.640104055
3.618645627	3.690795413
2.027744991	1.722890409
4.918572401	4.407319586
-1.301587647	-1.623515739
0.921048658	1.380480277
0.283792966	1.724365557
0.444183845	0.707218251
0.875671865	0.55374377
2.202987022	0.787949523
2.499926397	1.277533975
1.49410907	0.49410907
0.757143476	2.079071571
5.959358015	6.399930607
3.0	2.678071905
2.559427409	1.921997488
0.678071905	1.900464326
5.933362807	7.094517599
0.812914448	1.19993757
-2.03562391	-1.228268989
3.401362563	1.178970141
-1.057450274	1.264477822
5.271302022	3.923378718
-1.502500342	0.371968777
-0.995484519	-0.410522018
0.527512228	1.527512229
-1.0	-0.321928095
2.304006187	1.982078092
2.530514717	1.152003093
1.423074818	2.925575159
1.747019259	1.162056758
2.206450877	3.428843299
3.289506617	4.078002512
-1.332707932	-1.525353011
0.649502753	0.234465253
0.255838905	0.840801405
3.321928095	3.693896872
2.983126181	3.065588342
2.862496476	2.599462071
0.35614381	-0.058893689
-1.019540185	-1.671616884
4.210896783	5.121629444
2.467778961	2.574694165
1.736965594	2.321928095
2.888968688	2.441509711
3.302028538	3.454031631
-1.381283374	-0.381283372
0.982078092	2.152003093
-1.902073582	-1.317111077
1.89566334	4.112894056
2.08246216	1.912537159
1.152003093	2.567040593
-1.045642665	-0.15255787
1.711063731	1.357426776
1.805352569	3.158989524
1.436570661	1.726077278
-2.161887683	-1.746850182
1.89566334	1.480625841
0.431157165	1.168122759
1.663716612	2.248679113
-0.786596362	0.43579606
0.495379608	0.080342108
2.286304185	1.549338591
1.468476758	1.009045139
-0.163498732	-0.678071905
1.063193827	0.840801405
2.105990696	1.913345618
-1.762880294	-1.177917793
2.26607486	0.825502269
0.495379608	1.495379608
0.065588342	-0.782408565
0.0	0.415037499
1.335867286	1.883355081
2.570607208	2.806674566
-1.390598906	-2.068670809
1.647328381	0.754243586
2.321928095	2.514573173
0.192645078	1.607682577
3.898985398	3.478653598
-0.070389328	-0.807354923
-0.504620392	1.302734529
0.736965594	1.099535674
-0.263034406	0.874469118
2.234465254	1.862496476
5.058893689	5.544320516
1.26664566	2.074000582
-2.721099187	-0.913744267
-0.240314329	0.567040592
-1.098733954	-0.098733954
0.112474729	0.74990465
3.836501268	4.099535673
-0.940166752	0.760272968
2.286304185	2.549338591
2.752072487	1.921997488
3.736965594	4.736965594
-1.925999417	-2.247927512
2.192645078	3.099535673
-0.491853097	0.415037499
-1.197146469	-1.004501391
2.0	3.137503524
1.0	0.678071905
3.514573173	1.777607579
-0.146841389	0.04580369
-1.857980995	-1.009984089
4.711874613	4.856264522
1.603109848	0.603109848
-1.185866544	-0.770829046
0.415037499	1.289506617
-0.145677456	2.377884501
0.04580369	-0.36923381
-1.053111336	-1.86046626
0.314433558	-0.270528942
0.036525877	-1.548436624
1.112474729	1.69743723
0.152003093	-1.263034405
0.112474729	-0.539601967
0.248679113	-0.113890967
2.626782676	2.878321443
1.902389203	2.387816031
0.506011159	0.380480277
0.590124206	-0.217230716
-0.090288885	-0.353323291
2.76121314	3.993873897
0.036525877	0.451563376
1.125530882	1.862496476
-1.536052901	-0.728697978
-0.2255597	0.161463423
-1.436295118	0.148667381
-3.132576837	-3.454504944
-2.372952098	-1.235448573
2.66792395	1.902389203
3.658963082	5.161463423
0.352301744	-0.495695163
0.822082208	0.62943713
1.333534714	-0.251427787
-1.941106309	-1.678071905
2.489038081	2.296393003
-1.080657663	-0.817623256
1.692571475	1.01449957
2.713118852	2.850622376
-1.850499416	-2.265536916
0.118988037	-0.465974465
1.929610672	1.514573173
-0.9510904	1.271302022
0.423074818	-0.576925183
-1.64385619	-0.64385619
1.703018262	0.480625841
-1.056583528	-0.378511624
1.240844166	2.673803574
1.103835811	0.933910809
-0.268035087	1.191396532
0.582842449	0.402270203
1.678071905	2.847996907
1.090364028	-0.132028393
0.814133454	1.814133454
1.029146346	0.292180752
-2.622539956	-1.622539956
1.61497507	0.849440324
-2.549317118	-3.771709548
7.156250064	4.594007641
5.273018495	5.0
0.900464327	0.093109405
1.377069649	1.862496476
1.621488377	2.621488377
1.915935735	2.915935735
3.60572106	5.190683562
0.607682577	0.929610672
0.663716612	0.248679113
0.427110331	1.950672287
1.736965594	2.415037499
2.288505093	3.332899213
-0.722466025	-0.944858447
3.131063756	3.396205825
1.091630475	2.198545679
0.039170598	-1.768184323
2.065588342	1.065588342
1.621488377	1.09792642
1.678071905	2.678071905
2.514573173	1.514573173
2.456857675	1.971430848
0.841935154	0.763932642
2.415037499	1.0
0.379413589	-0.298658316
0.321928095	-0.093109404
-0.080170349	1.019365325
0.29351968	1.004013063
1.741983669	1.800877358
1.234465253	0.819427754
-0.145677456	0.439285045
0.367731785	1.590124206
-1.096861538	-1.681824039
-0.30256277	0.112474729
1.152003093	1.929610672
-1.56833618	-2.56833618
2.383328639	1.715903979
7.680298186	8.004187797
3.180572246	3.093109404
4.113341473	4.236198221
4.836501268	4.321928095
-1.22606808	-2.033423002
2.812914447	2.919829651
-0.997994865	-1.84599177
-1.560714954	-0.975752455
0.391190758	0.806228257
2.294447358	2.59400764
0.481355396	0.712680942
0.62632153	-1.089885503
3.906890596	3.544320517
5.700439718	3.115477217
0.063193826	0.840801405
3.263034406	2.263034406
3.152003093	2.736965594
3.054447784	2.206450877
1.058508405	0.860569028
0.584962501	0.736965594
-0.117695043	-0.632268216
1.637429921	1.415037499
-1.070389328	0.344648172
3.024247546	1.439285046
1.079636116	-0.675251386
2.329159664	0.492658397
0.684877083	0.182376742
-1.599912843	-0.429987841
1.454031631	2.132103536
-0.841973118	-1.356546292
1.729471058	1.314433558
3.857647077	0.687722075
-0.646738698	-0.18730708
4.796466606	5.227805918
5.881355503	6.216958535
0.736965594	0.222392422
2.631612594	1.757143476
1.395928676	2.074000582
1.91694426	2.685618714
1.133624564	0.892616464
1.935869663	2.476438044
0.572393828	1.642783155
-0.044394119	1.656045599
1.118055762	0.89566334
2.152003093	0.567040592
0.992804498	0.255838905
-0.715161223	0.284838777
3.245306813	2.955800196
0.869801277	0.02180437
2.591535155	2.302028537
1.395928676	0.658963082
1.129283017	3.129283017
1.590986288	-0.257010618
2.850622376	3.198545679
-1.402585758	-1.080657663
0.950905451	-0.164571766
1.094859186	0.220390069
2.386468347	4.018736563
1.537656786	1.175086706
1.330973234	0.009045139
0.777607578	-0.392317423
4.122619287	3.367731785
1.449099336	4.430951989
1.485426827	1.0
-1.437405313	1.147557188
-0.510961919	0.90407558
4.206450877	3.943416471
-0.536052901	-1.021479729
0.427110331	0.012072832
2.0	3.0
1.785875195	1.338416218
2.029146346	4.462105753
0.551099049	-0.185866546
-1.164571768	-0.749534268
-0.550900664	-0.87282876
-0.62838478	-1.213347283
-1.662965011	-0.662965014
2.074000582	3.466318004
1.787006277	4.436099115
-0.023846743	1.198545679
-0.336283388	0.663716612
2.074000582	1.074000582
0.637429921	0.415037499
5.105116706	5.024946357
0.6596412	-0.688282103
3.70417566	4.238512086
2.268816758	1.268816758
2.788495895	2.447458977
2.466876431	2.627341103
2.007231569	0.855228476
3.282399731	2.434402824
2.540568381	1.540568381
2.89566334	1.89566334
-0.737686761	-0.252259934
0.352301744	3.522226745
2.491853096	2.321928095
5.146841388	5.099535674
-0.66959375	-1.084631251
3.172180975	4.030161971
0.139133293	-0.422745595
0.454031631	0.591535155
5.974004792	4.280107919
1.597035333	2.334000927
0.272079546	-0.142957954
2.447458977	2.669851398
2.556393348	2.934904972
-0.334695391	-0.919657892
0.452288895	0.949788554
-0.214124805	-0.9510904
3.0	2.621488377
4.662965013	4.557995453
-1.636141223	-0.899175632
0.449802918	1.101879614
0.380480277	-1.078951342
0.890878278	-0.331514143
0.921048658	-0.078951342
1.408639728	1.501749132
1.7744403	1.881355503
0.489038081	0.90407558
-1.557655155	-0.683186038
1.736965594	1.584962501
-0.855491444	0.392436071
2.457989645	2.171685459
1.985644707	0.248679113
-0.307428525	-0.892391025
0.243586644	-0.978805778
-1.077243	0.301268624
0.09696173	0.359996136
-0.266786541	-0.459431619
0.125530882	0.862496476
1.567040593	0.567040592
2.567040593	2.081613766
1.112474729	0.890082308
-1.270528942	-1.685566442
3.042435266	3.181838323
2.182864057	1.790546634
-1.544320516	-1.129283017
1.862496476	0.640104055
0.234465253	-0.180572246
2.762056575	1.810966176
1.285269625	0.367731785
3.111361109	3.567040592
0.277533975	1.862496476
1.636701471	-1.237767646
0.074000582	0.658963082
2.882816461	2.767339243
-1.135159583	-1.942514503
-3.37155887	-1.497089744
0.55884344	0.443366222
3.304006187	2.789433014
3.736965594	3.447458977
2.514573173	4.251538767
1.935869663	0.646363045
0.729471058	0.051399152
1.514573173	1.836501268
1.767339243	3.574694166
-0.117695043	-0.854660636
0.523186304	1.108148804
-0.592955292	-0.855989697
0.760049207	0.27462238
0.290079229	0.652649308
3.115477217	1.415037499
0.270265975	-0.314696525
2.288505093	0.873467594
6.053731984	6.215012891
0.326443576	0.4639471
-0.228268987	-0.713695814
-2.929159764	-1.34419726
0.792107149	0.640104055
-0.807354923	-2.070389328
2.794681092	2.166649869
0.267851422	1.419854515
-1.066089191	-1.329123597
-1.350497246	-1.765534747
3.952694285	2.952694285
0.59400764	0.731511164
1.584962501	1.807354922
3.495957494	4.358453971
1.302028538	1.132103536
1.467267458	0.145339363
0.074000582	-0.078002512
2.166649869	1.029146346
2.141355849	2.404390255
0.347398782	-0.126532406
4.137503524	3.0
1.245457269	1.845849811
3.222392421	3.584962501
-0.709290636	-1.031218731
0.423074818	1.64546724
4.032421477	4.486987341
-0.814208593	0.185791407
2.705256734	0.383328639
3.859301137	4.309104055
1.060260525	1.301268624
5.321928095	6.781359714
1.132103536	1.832543254
0.433184845	0.892616464
3.952694285	2.736965594
0.37811093	-0.79181407
3.943416471	3.358453971
-0.64961546	-0.064652958
2.514573173	3.684498175
0.379413589	-0.03562391
-1.332707932	-1.747745435
0.717066036	2.132103536
4.159656666	3.089267338
2.0	3.222392421
1.814133454	1.399095955
1.747936712	1.610433188
-0.386416822	0.893691098
-0.144771524	-1.729734023
7.984893107	8.26052755
-2.626439135	-1.626439135
-0.188506427	1.355814089
5.459431619	4.0
-0.670538233	-0.255500733
5.750771394	5.708951218
-0.214124805	1.164386818
3.099535673	1.514573173
-1.125745553	-1.933100474
0.976153258	-0.123382415
-0.981852653	0.892616464
0.01449957	-0.137503524
1.949373927	-0.273018494
3.349942471	4.456857675
1.058893689	0.321928095
1.771731012	1.286304185
3.289506617	2.637429921
0.399095956	2.13606155
2.067114196	2.607682577
1.952694285	3.827163403
-0.145677456	0.17625064
-2.03562391	-1.298658316
0.69743723	2.434402824
-1.336283388	-0.336283388
2.27462238	1.952694285
3.520832163	1.283792966
1.036525876	3.206450878
-2.290326094	-1.875288598
2.415037499	2.152003093
-1.109917693	0.475044809
3.700439718	3.0
4.491853096	4.344295908
4.633872101	4.987509056
0.444183845	0.707218251
-2.749534265	-0.749534268
0.107608973	-0.307428525
-0.742006212	-2.478971808
0.506011159	-0.49398884
1.862496476	3.0
4.974004792	5.099535674
6.215012891	6.46453249
-0.145677456	0.17625064
0.810966176	0.489038081
0.427918791	-1.478971804
1.675236604	2.08434927
1.008037319	2.23042974
1.567040593	1.152003093
1.296393003	1.074000582
3.537656786	1.952694285
-1.521469579	0.285885345
1.929610672	1.12225575
3.074000582	4.5334322
-1.600904043	-0.600904045
1.88654195	0.749038427
0.074000582	-1.148391838
0.662418641	1.90342674
-1.078951342	-2.49398884
-0.455053177	0.660424039
2.891940254	3.043943348
1.556393349	2.693896872
1.64385619	2.409390936
0.69743723	2.571906348
-0.46727948	-0.329775957
4.769387072	5.11042399
2.430634354	1.176877762
0.35038454	1.520309542
3.349942471	2.523971871
2.058893689	2.736965594
1.534336428	1.311944006
1.200912694	0.200912693
-0.201633862	-0.049630768
0.57896376	-1.005998741
0.43579606	1.213403638
3.38332864	3.60572106
0.973199941	0.780554863
0.753304331	-2.134220939
2.689659879	1.68965988
2.763932642	2.00904514
2.271302022	1.4639471
-0.372333048	-0.08282643
4.257797757	2.798366139
5.514573173	5.974004792
2.251538767	0.514573173
4.567040592	2.888968688
2.705256734	1.605721061
-1.017921909	-0.339850003
2.188072348	2.603109847
0.590124206	1.104697378
-0.693022247	0.043943348
-1.07610298	0.146289443
1.118485967	1.00300875
-0.769066437	5.204391775
1.736965594	2.058893689
-1.851998838	-2.173926933
-1.079899547	-1.442469627
0.447458977	0.499926397
2.639118271	0.391190758
0.942155925	1.87504173
0.752072486	1.464790534
4.980891177	2.658963082
-1.847996905	-1.111031312
1.621488377	3.206450878
1.607682577	1.415037499
1.85160816	1.436570661
0.64385619	1.321928095
-0.673556423	1.004515481
-0.904751685	-0.374236968
6.321928095	5.127111918
-0.401448434	-1.401448434
-0.422905742	0.162056758
4.234465254	2.819427754
0.061400545	0.476438044
4.736965594	5.058893689
-1.455053179	-0.718087583
2.277533975	3.447458977
0.524915117	2.010341944
3.321928095	3.235771451
0.819427754	2.041820176
1.175086706	1.537656786
4.169925001	3.807354922
0.680583124	1.111217479
0.84295629	3.328383117
-0.921245889	-0.336283388
1.540568381	2.540568381
-0.87184365	-1.608809245
3.736965594	2.888968688
1.572989859	0.724992953
6.53003629	6.673400465
1.321928095	1.184424571
0.971430848	0.649502753
0.245112498	1.567040593
-0.847996905	-1.040641985
2.514573173	4.215012891
-1.185866544	-1.600904043
5.058893689	7.196397213
0.36257008	1.716207034
3.812914447	3.69743723
2.943416472	2.621488377
0.175086706	1.89129374
1.350687088	-0.897240425
0.137052751	-0.862947247
-0.883976204	0.241554679
-0.041476636	-0.304511042
-0.472487771	-0.150559676
-0.169925001	1.0
3.0	3.4150375
-1.449561375	-0.279636373
1.084160448	1.569587275
2.6049372	2.140990101
1.407044709	1.822082208
1.310700839	0.31070084
1.192645078	0.455679483
5.0	4.084064265
2.439285046	2.609210047
0.010341945	-0.797012979
1.605721061	0.798366139
4.271302022	4.048909601
2.478653599	1.976153258
0.607682577	-0.392317423
3.571906348	4.199937571
1.399095955	1.229170954
2.447458977	1.59946207
1.910994994	1.77349147
0.401362562	-0.40599236
-0.221786119	-0.987320866
-2.087462839	-1.765534747
1.01449957	-0.137503524
-1.515699838	-2.930737337
-0.68929916	-0.274261661
0.671674134	0.309104054
1.609210047	0.76121314
0.080342108	0.495379608
0.367731785	1.293731203
-2.219813876	-1.804776375
0.288505094	2.458430095
-0.797012979	0.290449864
1.974004792	0.836501268
3.395928676	2.395928676
-1.574404308	-1.989441811
4.0	2.192645078
3.807354922	4.459431619
1.135101033	1.219989931
0.743660247	0.381090167
0.241972791	0.613941568
1.178970141	2.178970141
4.852442812	5.473931188
1.971430848	2.971430848
1.768955708	2.044590151
2.263034406	2.678071905
3.684498175	2.514573173
-1.861293728	-1.44625623
0.277533975	0.692571475
0.493040011	0.567040592
2.736965594	2.473931188
0.424687669	0.102759574
3.099535673	4.836501268
0.172180975	2.079071571
4.321928095	3.321928095
-0.326044203	-0.133399125
1.024247546	2.024247546
1.549338591	1.96437609
-1.345774837	0.069262663
1.447458977	-0.137503524
4.807354922	3.584962501
0.1100398	-0.720035197
4.685891409	4.743224585
3.051074185	3.936903165
-0.416164165	-0.831201664
1.974004792	1.321928095
-0.145677456	1.024247546
0.929610672	1.707218251
-0.40599236	1.816400062
-2.084631251	-1.66959375
1.263034406	3.678071905
2.888968688	2.567040593
2.447458977	3.184424571
1.64385619	3.491853096
2.611434712	1.473931188
0.509896686	0.050465068
0.914424268	1.203930885
1.678071905	2.485426827
1.321928095	1.64385619
-1.951090398	-2.951090398
-2.33390074	1.081136762
-2.135452785	-2.550490282
-2.680886922	-1.095924421
0.779193829	0.538185731
1.051399152	0.729471058
0.234465253	1.819427754
1.439285046	1.024247546
4.196397213	3.906890596
4.807354922	5.169925001
0.061400545	0.283792966
1.099535674	0.836501268
2.311944006	1.601450624
-0.23878686	-0.975752455
-1.148391838	0.588573754
-1.485426828	-1.807354921
0.707218251	1.707218251
-0.117695043	0.882304957
3.762500686	2.099535674
3.009337865	2.514573173
0.711430502	2.658963082
-0.693765711	0.684745911
3.381870635	3.043068722
1.76497997	-0.350497248
-0.364572433	0.400962315
-1.192194167	-0.706767338
2.49410907	2.172180976
0.836501268	2.602036014
3.956278623	3.715270523
1.310700839	1.770132458
0.640104055	1.377069649
2.514573173	2.640104055
0.08246216	-0.50250034
1.730966854	1.801356181
-0.580145485	-0.902073579
-0.5849625	-0.070389328
2.033683126	2.14059833
4.669851398	5.032421478
1.447458977	2.321928095
4.263034406	5.070389328
2.819427754	2.234465254
4.099535673	5.684498174
5.137503524	5.5360529
0.051399152	1.051399152
0.875671865	0.55374377
0.638933512	-0.553711566
0.577766999	1.255838904
3.480625841	3.703018262
1.5334322	4.340787122
-3.015247773	-3.752213364
2.707218251	2.794681092
1.499926397	0.692571475
2.763932642	3.10496956
4.927649156	5.120294234
-1.020146572	-1.698218478
-0.861293728	-0.44625623
1.929610672	-0.070389328
1.152003093	2.374395515
-1.375734538	-1.697662632
2.217591435	1.89566334
-1.223863807	-0.861293728
0.686339521	3.493694444
2.217591435	2.480625841
4.519867472	5.948710771
2.152003093	2.666576266
0.89566334	2.355094959
1.580461109	1.039892727
5.621488377	6.265344566
-1.341985746	0.242976754
0.036525877	0.451563376
1.330973234	1.915935735
1.415037499	2.192645078
1.49410907	1.172180976
0.423074818	0.838112317
4.929610672	5.573466862
-1.296457407	-1.42198829
0.385743192	-1.314696527
1.906890596	2.781359714
-0.970853653	-0.485426828
2.362570079	3.099535673
-2.72246602	-2.400537933
2.577766999	2.063193827
3.931468618	3.85129827
1.012786155	0.384754932
-0.773996324	0.074000582
4.5334322	4.395928676
0.906890596	3.491853096
5.380821784	5.152003094
0.906890596	3.409390936
2.01010059	1.168798336
-0.519374158	-0.403896943
1.59946207	0.862496476
0.489038081	1.074000582
2.364632546	1.705669464
0.125530882	0.540568382
2.707218251	0.707218251
-1.350497246	-1.935459751
3.395928676	3.658963082
0.250465732	0.572393828
-0.705363596	-1.174848881
0.524915117	-0.212050476
2.567040593	3.267480311
-0.065473838	0.934526163
1.888968688	1.374395515
2.138706271	2.946061193
0.013175389	0.138706271
0.770753907	0.185791407
0.337034988	0.752072486
1.789433014	1.304006187
3.7744403	4.466318004
2.182376742	-1.232660756
2.952694285	3.367731785
2.621488377	1.206450878
-0.425305835	-0.232660756
1.514573173	0.929610672
0.985644707	1.248679113
2.599462071	5.032421478
0.404769164	-0.080657663
0.027307346	-0.387730154
1.89566334	3.217591435
0.268816758	-0.468148836
4.216575095	1.631612594
0.924711873	0.117356951
-0.765534747	-0.350497248
-2.366905005	-1.62993941
-0.137503524	-1.137503522
-1.070389328	0.04508789
1.836501268	1.321928095
-0.932313193	-0.195347599
3.862496477	5.562936194
1.840801405	2.715270523
-1.153805337	-0.153805337
3.564498399	2.172180976
1.451563375	1.621488377
3.63911827	4.298081353
1.44278249	0.957355663
1.076923977	1.698412353
-2.686100278	-1.908492701
0.344648172	-0.070389328
0.544320516	1.64385619
-1.298658316	1.286304185
1.584962501	2.321928095
-1.722466025	-2.044394122
0.873467594	-0.126532406
-1.268035089	0.316927413
0.830074999	0.152003093
1.952694285	3.537656786
3.455194626	4.22571278
4.473931188	4.152003094
1.489038081	1.810966176
3.051074185	2.527512229
-0.031708859	-0.616671361
1.621488377	2.358453971
0.093109405	1.180572246
-2.54432052	-2.129283014
-1.078951342	0.242976754
2.460634366	1.361098692
2.923378718	3.785875195
2.061400544	1.724365557
-1.476813697	-0.061776198
1.389946518	0.601450623
-1.520422249	-1.935459751
2.478653599	2.850622376
-1.348137973	-0.232660756
2.633872101	2.4639471
1.321928095	1.736965594
-0.760812337	0.069262663
1.937264245	3.015266757
2.447458977	1.59946207
2.108148804	2.260151897
3.959358016	4.736965594
-0.233840875	-0.179393092
1.419854515	1.74178261
5.321928095	5.64385619
-1.137503522	-2.307428525
2.208586622	2.315501826
0.403064858	2.261045853
-0.312277924	0.102759574
2.142019005	0.949373927
1.024247546	0.76121314
0.750771394	-0.291048783
1.334867151	0.112474729
-4.655828849	-3.918863248
-2.408258963	-1.408258967
5.099535674	4.974004792
0.344648172	1.666576266
0.621488376	1.495957495
-0.744161096	1.478231326
3.166649869	2.292180752
-0.378511624	0.0
4.584962501	5.0
-0.906890597	-0.129283017
-0.144046369	-0.465974465
2.0489096	1.0489096
-0.459431619	0.277533975
6.628854026	6.546096141
-0.95729555	-0.54225805
-1.58094944	-0.843983844
3.736965594	4.017073513
1.288505094	2.747936712
3.473931188	4.058893689
-0.88752527	0.112474729
2.752072487	3.037474705
4.428843299	2.206450877
2.609730406	1.57870351
-1.345774837	-0.345774837
3.866248611	3.380821784
-0.209453365	1.434402824
0.169925001	-0.678071905
2.976153258	-0.023846743
0.271302022	-0.9510904
-0.895856545	-1.118248967
4.874469118	4.415037499
-2.317593508	-1.832166675
4.360402243	4.69743723
0.367731785	1.952694285
6.473931188	4.736965594
0.086711634	1.501749132
-1.709290634	-0.861293728
1.347923303	0.540568382
0.469485284	0.691877704
-0.632268216	0.030696797
0.137052751	-0.277984747
0.910114497	0.687722075
0.991011217	0.312939312
2.480625841	2.703018262
0.253882707	0.701341684
2.678071905	2.815575429
0.647328381	0.406320282
2.310700839	4.193343889
5.141355849	4.934904972
-0.111031312	1.374395515
-0.566815155	-1.981852653
0.798366139	3.120294234
2.074000582	1.948469699
2.589211974	1.501749132
2.161463423	2.658963082
2.535331733	2.213403638
0.112474729	0.69743723
1.621488377	3.791413379
0.234465253	1.234465253
-0.132028393	-1.132028395
1.4965016	1.99400126
2.152003093	2.611434712
-0.21501289	-0.700439719
0.367731785	1.019808481
-0.977279923	-0.169925001
-2.300123727	-1.978195627
-0.627606838	0.050465068
-2.981852659	-2.566815157
-0.798650852	-1.461615866
3.537656786	4.175086707
-1.41953889	0.487351704
1.44888527	-1.074676687
0.657607803	0.937715722
2.340075442	2.603109847
5.353636955	5.979822118
-2.117325639	-0.643394452
1.170618772	2.170618772
-1.121015401	1.914608509
2.354108501	2.658963082
2.477578965	2.018147347
4.906890596	5.087462841
